language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=1.57 s (262.4 files/s 29164.5 lines/s)"
TypeScript,./frontend/src/components/CodeWithMe/useProjectMembersDialog.ts,3,0,9
TypeScript,./frontend/src/components/TopBar/topBarStrings.ts,0,0,9
TypeScript,./frontend/src/components/account/SettingsForm.tsx,1,0,9
TypeScript,./mobile/src/navigation/rootNavigation.ts,3,0,9
TypeScript,./backend/src/controllers/notificationsController.ts,1,0,8
TypeScript,./backend/src/types/express.d.ts,1,0,8
TypeScript,./backend/vitest.config.ts,1,0,8
TypeScript,./frontend/src/features/sync/syncHash.ts,2,0,8
TypeScript,./mobile/src/types/markdown-it.d.ts,1,0,8
TypeScript,./backend/src/routes/notifications.ts,4,0,7
TypeScript,./mobile/src/components/file/ReadOnlyBanner.tsx,2,0,7
JavaScript,./frontend/postcss.config.js,0,0,6
TypeScript,./frontend/src/features/visualSettings/visualSettingsSelectors.ts,1,0,6
JavaScript,./mobile/metro.config.js,2,1,6
TypeScript,./mobile/src/hooks/useThemeVariable.ts,1,0,6
TypeScript,./mobile/src/types/files.ts,2,0,6
TypeScript,./mobile/src/types/visualSettings.ts,1,0,6
TypeScript,./frontend/src/components/WorkWindow/notebook/notebookTextOutput.ts,1,1,5
TypeScript,./frontend/src/features/files/filesSelectors.ts,1,0,5
TypeScript,./mobile/App.tsx,1,0,5
TypeScript,./mobile/src/components/common/Card.tsx,1,0,5
TypeScript,./frontend/src/store/hooks.ts,0,0,4
TypeScript,./mobile/index.ts,1,0,4
TypeScript,./frontend/src/components/SideBar/FileTree/fileTreeConstants.ts,0,0,3
TypeScript,./mobile/src/lib/utils/cn.ts,0,0,3
TypeScript,./mobile/src/lib/utils/validation.ts,0,0,3
TypeScript,./backend/src/lib/cloudExplorer.ts,0,0,2
TypeScript,./mobile/src/components/markdown/katexStyles.ts,0,0,2
TypeScript,./mobile/modules/incoming-file-intents/index.ts,0,0,1
TypeScript,./mobile/src/hooks/useSession.ts,0,0,1
TypeScript,./mobile/src/hooks/useTheme.ts,0,0,1
TypeScript,./frontend/src/vite-env.d.ts,0,1,0
TypeScript,./mobile/nativewind-env.d.ts,0,1,0
SUM,,5627,26,40136
